ALDER;KØN;TID;INDHOLD
95;M;2011;537
95;M;2012;600
95;M;2013;544
95;M;2014;631
95;M;2015;691
95;M;2016;730
95;M;2017;784
95;M;2018;690
95;M;2019;724
95;M;2020;776
95;M;2021;814
95;M;2022;851
95;M;2023;804
95;K;1980;511
95;K;1981;582
95;K;1982;569
95;K;1983;681
95;K;1984;692
95;K;1985;751
95;K;1986;776
95;K;1987;832
95;K;1988;912
95;K;1989;984
95;K;1990;1006
95;K;1991;1085
95;K;1992;1148
95;K;1993;1142
95;K;1994;1174
95;K;1995;1218
95;K;1996;1221
95;K;1997;1364
95;K;1998;1392
95;K;1999;1469
95;K;2000;1580
95;K;2001;1561
95;K;2002;1617
95;K;2003;1579
95;K;2004;1856
95;K;2005;1828
95;K;2006;1979
95;K;2007;1896
95;K;2008;1994
95;K;2009;1967
95;K;2010;2045
95;K;2011;1950
95;K;2012;2081
95;K;2013;2072
95;K;2014;2108
95;K;2015;2133
95;K;2016;2538
95;K;2017;2489
95;K;2018;2241
95;K;2019;2435
95;K;2020;2489
95;K;2021;2495
95;K;2022;2452
95;K;2023;2299
96;M;1980;147
96;M;1981;181
96;M;1982;155
96;M;1983;173
96;M;1984;191
96;M;1985;191
96;M;1986;205
96;M;1987;192
96;M;1988;213
96;M;1989;230
96;M;1990;246
96;M;1991;231
96;M;1992;265
96;M;1993;260
96;M;1994;235
96;M;1995;230
96;M;1996;232
96;M;1997;255
96;M;1998;257
96;M;1999;281
96;M;2000;262
96;M;2001;277
96;M;2002;275
96;M;2003;274
96;M;2004;310
96;M;2005;304
96;M;2006;339
96;M;2007;340
96;M;2008;370
96;M;2009;386
96;M;2010;379
96;M;2011;417
96;M;2012;394
96;M;2013;406
96;M;2014;383
96;M;2015;452
96;M;2016;477
96;M;2017;521
96;M;2018;549
96;M;2019;487
96;M;2020;505
96;M;2021;549
96;M;2022;555
96;M;2023;590
96;K;1980;360
96;K;1981;367
96;K;1982;422
96;K;1983;418
96;K;1984;481
96;K;1985;501
96;K;1986;520
96;K;1987;576
96;K;1988;629
96;K;1989;669
96;K;1990;704
96;K;1991;741
96;K;1992;799
96;K;1993;816
96;K;1994;820
96;K;1995;869
96;K;1996;861
96;K;1997;886
96;K;1998;996
96;K;1999;1033
96;K;2000;1067
96;K;2001;1164
96;K;2002;1154
96;K;2003;1189
96;K;2004;1148
96;K;2005;1375
96;K;2006;1319
96;K;2007;1465
96;K;2008;1404
96;K;2009;1511
96;K;2010;1445
96;K;2011;1541
96;K;2012;1485
96;K;2013;1595
96;K;2014;1556
96;K;2015;1600
96;K;2016;1615
96;K;2017;1925
96;K;2018;1876
96;K;2019;1678
96;K;2020;1817
96;K;2021;1931
96;K;2022;1877
96;K;2023;1793
97;M;1980;115
97;M;1981;99
97;M;1982;115
97;M;1983;101
97;M;1984;111
97;M;1985;126
97;M;1986;129
97;M;1987;143
97;M;1988;130
97;M;1989;141
97;M;1990;159
97;M;1991;170
97;M;1992;149
97;M;1993;168
97;M;1994;161
97;M;1995;156
97;M;1996;142
97;M;1997;139
97;M;1998;163
97;M;1999;158
97;M;2000;182
97;M;2001;173
97;M;2002;182
97;M;2003;181
97;M;2004;183
97;M;2005;215
97;M;2006;206
97;M;2007;233
97;M;2008;243
97;M;2009;248
97;M;2010;260
97;M;2011;247
97;M;2012;284
97;M;2013;261
97;M;2014;275
97;M;2015;250
97;M;2016;308
97;M;2017;338
97;M;2018;359
97;M;2019;351
97;M;2020;326
97;M;2021;345
97;M;2022;376
97;M;2023;376
97;K;1980;243
97;K;1981;263
97;K;1982;249
97;K;1983;288
97;K;1984;263
97;K;1985;330
97;K;1986;363
97;K;1987;381
97;K;1988;424
97;K;1989;422
97;K;1990;472
97;K;1991;487
97;K;1992;528
97;K;1993;551
97;K;1994;559
97;K;1995;571
97;K;1996;581
97;K;1997;597
97;K;1998;610
97;K;1999;754
97;K;2000;732
97;K;2001;739
97;K;2002;824
97;K;2003;813
97;K;2004;877
97;K;2005;811
97;K;2006;980
97;K;2007;979
97;K;2008;1069
97;K;2009;1016
97;K;2010;1111
97;K;2011;1017
97;K;2012;1119
97;K;2013;1093
97;K;2014;1211
97;K;2015;1168
97;K;2016;1196
97;K;2017;1193
97;K;2018;1402
97;K;2019;1357
97;K;2020;1252
97;K;2021;1385
97;K;2022;1416
97;K;2023;1344
98;M;1980;69
98;M;1981;71
98;M;1982;66
98;M;1983;87
98;M;1984;58
98;M;1985;63
98;M;1986;80
98;M;1987;87
98;M;1988;95
98;M;1989;86
98;M;1990;94
98;M;1991;94
98;M;1992;116
98;M;1993;93
98;M;1994;95
98;M;1995;109
98;M;1996;105
98;M;1997;87
98;M;1998;77
98;M;1999;103
98;M;2000;93
98;M;2001;111
98;M;2002;107
98;M;2003;116
98;M;2004;117
98;M;2005;115
98;M;2006;129
98;M;2007;130
98;M;2008;141
98;M;2009;169
98;M;2010;162
98;M;2011;174
98;M;2012;163
98;M;2013;178
98;M;2014;164
98;M;2015;187
98;M;2016;169
98;M;2017;200
98;M;2018;221
98;M;2019;211
98;M;2020;229
98;M;2021;203
98;M;2022;228
98;M;2023;236
98;K;1980;141
98;K;1981;161
98;K;1982;191
98;K;1983;182
98;K;1984;198
98;K;1985;182
98;K;1986;219
98;K;1987;260
98;K;1988;267
98;K;1989;300
98;K;1990;282
98;K;1991;309
98;K;1992;331
98;K;1993;367
98;K;1994;375
98;K;1995;387
98;K;1996;379
98;K;1997;381
98;K;1998;397
98;K;1999;414
98;K;2000;522
98;K;2001;508
98;K;2002;530
98;K;2003;547
98;K;2004;565
98;K;2005;624
98;K;2006;569
98;K;2007;670
98;K;2008;699
98;K;2009;741
98;K;2010;706
98;K;2011;816
98;K;2012;719
98;K;2013;804
98;K;2014;768
98;K;2015;896
98;K;2016;834
98;K;2017;862
98;K;2018;896
98;K;2019;984
98;K;2020;964
98;K;2021;898
98;K;2022;975
98;K;2023;999
99;M;1980;43
99;M;1981;43
99;M;1982;50
99;M;1983;46
99;M;1984;54
99;M;1985;30
99;M;1986;38
99;M;1987;58
99;M;1988;53
99;M;1989;56
99;M;1990;55
99;M;1991;58
99;M;1992;66
99;M;1993;81
99;M;1994;53
99;M;1995;68
99;M;1996;65
99;M;1997;66
99;M;1998;54
99;M;1999;52
99;M;2000;58
99;M;2001;57
99;M;2002;65
99;M;2003;65
99;M;2004;86
99;M;2005;75
99;M;2006;67
99;M;2007;80
99;M;2008;79
99;M;2009;97
99;M;2010;120
99;M;2011;103
99;M;2012;127
99;M;2013;104
99;M;2014;106
99;M;2015;100
99;M;2016;127
99;M;2017;106
99;M;2018;139
99;M;2019;138
99;M;2020;139
99;M;2021;124
99;M;2022;117
99;M;2023;142
99;K;1980;91
99;K;1981;96
99;K;1982;115
99;K;1983;127
99;K;1984;98
99;K;1985;134
99;K;1986;125
99;K;1987;138
99;K;1988;171
99;K;1989;186
99;K;1990;210
99;K;1991;183
99;K;1992;212
99;K;1993;230
99;K;1994;232
99;K;1995;259
99;K;1996;247
99;K;1997;244
99;K;1998;265
99;K;1999;258
99;K;2000;279
99;K;2001;350
99;K;2002;349
99;K;2003;352
99;K;2004;339
99;K;2005;390
99;K;2006;416
99;K;2007;383
99;K;2008;464
99;K;2009;478
99;K;2010;498
99;K;2011;498
99;K;2012;568
99;K;2013;497
99;K;2014;533
99;K;2015;558
99;K;2016;622
99;K;2017;565
99;K;2018;583
99;K;2019;614
99;K;2020;683
99;K;2021;682
99;K;2022;603
99;K;2023;652
100;M;1980;19
100;M;1981;23
100;M;1982;29
100;M;1983;29
100;M;1984;34
100;M;1985;32
100;M;1986;17
100;M;1987;19
100;M;1988;40
100;M;1989;30
100;M;1990;45
100;M;1991;35
100;M;1992;33
100;M;1993;41
100;M;1994;48
100;M;1995;32
100;M;1996;37
100;M;1997;40
100;M;1998;43
100;M;1999;32
100;M;2000;39
100;M;2001;32
100;M;2002;33
100;M;2003;39
100;M;2004;48
100;M;2005;47
100;M;2006;46
100;M;2007;36
100;M;2008;43
100;M;2009;54
100;M;2010;59
100;M;2011;68
100;M;2012;71
100;M;2013;81
100;M;2014;69
100;M;2015;63
100;M;2016;55
100;M;2017;78
100;M;2018;57
100;M;2019;77
100;M;2020;86
100;M;2021;81
100;M;2022;67
100;M;2023;64
100;K;1980;38
100;K;1981;51
100;K;1982;71
100;K;1983;75
100;K;1984;84
100;K;1985;66
100;K;1986;86
100;K;1987;81
100;K;1988;85
100;K;1989;109
100;K;1990;121
100;K;1991;129
100;K;1992;122
100;K;1993;121
100;K;1994;135
100;K;1995;142
100;K;1996;162
100;K;1997;149
100;K;1998;162
100;K;1999;175
100;K;2000;166
100;K;2001;166
100;K;2002;243
100;K;2003;221
100;K;2004;223
100;K;2005;233
100;K;2006;250
100;K;2007;265
100;K;2008;245
100;K;2009;311
100;K;2010;301
100;K;2011;317
100;K;2012;337
100;K;2013;381
100;K;2014;334
100;K;2015;353
100;K;2016;370
100;K;2017;427
100;K;2018;375
100;K;2019;381
100;K;2020;404
100;K;2021;450
100;K;2022;461
100;K;2023;382
101;M;1980;12
101;M;1981;9
101;M;1982;13
101;M;1983;12
101;M;1984;15
101;M;1985;24
101;M;1986;19
101;M;1987;5
101;M;1988;11
101;M;1989;24
101;M;1990;17
101;M;1991;24
101;M;1992;25
101;M;1993;14
101;M;1994;20
101;M;1995;25
101;M;1996;21
101;M;1997;24
101;M;1998;19
101;M;1999;26
101;M;2000;14
101;M;2001;25
101;M;2002;16
101;M;2003;23
101;M;2004;21
101;M;2005;26
101;M;2006;23
101;M;2007;29
101;M;2008;25
101;M;2009;28
101;M;2010;43
101;M;2011;29
101;M;2012;39
101;M;2013;44
101;M;2014;41
101;M;2015;39
101;M;2016;41
101;M;2017;38
101;M;2018;51
101;M;2019;34
101;M;2020;50
101;M;2021;48
101;M;2022;47
101;M;2023;34
101;K;1980;38
101;K;1981;23
101;K;1982;29
101;K;1983;46
101;K;1984;52
101;K;1985;53
101;K;1986;41
101;K;1987;58
101;K;1988;50
101;K;1989;52
101;K;1990;57
101;K;1991;73
101;K;1992;80
101;K;1993;83
101;K;1994;76
101;K;1995;90
101;K;1996;80
101;K;1997;87
101;K;1998;99
101;K;1999;120
101;K;2000;101
101;K;2001;99
101;K;2002;93
101;K;2003;144
101;K;2004;135
101;K;2005;145
101;K;2006;146
101;K;2007;164
101;K;2008;168
101;K;2009;165
101;K;2010;215
101;K;2011;189
101;K;2012;188
101;K;2013;201
101;K;2014;238
101;K;2015;209
101;K;2016;217
101;K;2017;246
101;K;2018;256
101;K;2019;223
101;K;2020;240
101;K;2021;250
101;K;2022;283
101;K;2023;279
102;M;1980;6
102;M;1981;4
102;M;1982;7
102;M;1983;9
102;M;1984;8
102;M;1985;7
102;M;1986;19
102;M;1987;10
102;M;1988;2
102;M;1989;8
102;M;1990;15
102;M;1991;7
102;M;1992;12
102;M;1993;16
102;M;1994;6
102;M;1995;12
102;M;1996;12
102;M;1997;14
102;M;1998;15
102;M;1999;11
102;M;2000;15
102;M;2001;9
102;M;2002;16
102;M;2003;9
102;M;2004;11
102;M;2005;12
102;M;2006;16
102;M;2007;16
102;M;2008;20
102;M;2009;13
102;M;2010;17
102;M;2011;25
102;M;2012;16
102;M;2013;19
102;M;2014;24
102;M;2015;27
102;M;2016;27
102;M;2017;21
102;M;2018;16
102;M;2019;33
102;M;2020;13
102;M;2021;32
102;M;2022;24
102;M;2023;23
102;K;1980;21
102;K;1981;23
102;K;1982;16
102;K;1983;15
102;K;1984;28
102;K;1985;34
102;K;1986;30
102;K;1987;21
102;K;1988;36
102;K;1989;34
102;K;1990;30
102;K;1991;29
102;K;1992;52
102;K;1993;49
102;K;1994;49
102;K;1995;46
102;K;1996;49
102;K;1997;48
102;K;1998;46
102;K;1999;63
102;K;2000;72
102;K;2001;62
102;K;2002;63
102;K;2003;48
102;K;2004;92
102;K;2005;77
102;K;2006;95
102;K;2007;88
102;K;2008;101
102;K;2009;98
102;K;2010;100
102;K;2011;129
102;K;2012;109
102;K;2013;114
102;K;2014;126
102;K;2015;153
102;K;2016;135
102;K;2017;133
102;K;2018;142
102;K;2019;151
102;K;2020;121
102;K;2021;141
102;K;2022;143
102;K;2023;173
103;M;1980;2
103;M;1981;3
103;M;1982;2
103;M;1983;2
103;M;1984;5
103;M;1985;5
103;M;1986;3
103;M;1987;8
103;M;1988;4
103;M;1989;0
103;M;1990;3
103;M;1991;8
103;M;1992;3
103;M;1993;4
103;M;1994;9
103;M;1995;3
103;M;1996;5
103;M;1997;4
103;M;1998;6
103;M;1999;11
103;M;2000;3
103;M;2001;7
103;M;2002;5
103;M;2003;10
103;M;2004;2
103;M;2005;3
103;M;2006;8
103;M;2007;6
103;M;2008;10
103;M;2009;10
103;M;2010;8
103;M;2011;9
103;M;2012;18
103;M;2013;6
103;M;2014;12
103;M;2015;16
103;M;2016;15
103;M;2017;17
103;M;2018;12
103;M;2019;6
103;M;2020;15
103;M;2021;6
103;M;2022;22
103;M;2023;14
103;K;1980;13
103;K;1981;9
103;K;1982;11
103;K;1983;7
103;K;1984;7
103;K;1985;21
103;K;1986;16
103;K;1987;19
103;K;1988;14
103;K;1989;22
103;K;1990;18
103;K;1991;12
103;K;1992;16
103;K;1993;27
103;K;1994;29
103;K;1995;22
103;K;1996;25
103;K;1997;28
103;K;1998;30
103;K;1999;25
103;K;2000;34
103;K;2001;45
103;K;2002;35
103;K;2003;38
103;K;2004;21
103;K;2005;51
103;K;2006;48
103;K;2007;56
103;K;2008;54
103;K;2009;59
103;K;2010;63
103;K;2011;55
103;K;2012;76
103;K;2013;73
103;K;2014;64
103;K;2015;71
103;K;2016;96
103;K;2017;71
103;K;2018;76
103;K;2019;85
103;K;2020;93
103;K;2021;75
103;K;2022;84
103;K;2023;84
104;M;1980;0
104;M;1981;2
104;M;1982;1
104;M;1983;1
104;M;1984;2
104;M;1985;4
104;M;1986;0
104;M;1987;0
104;M;1988;6
104;M;1989;1
104;M;1990;0
104;M;1991;1
104;M;1992;2
104;M;1993;2
104;M;1994;3
104;M;1995;4
104;M;1996;1
104;M;1997;4
104;M;1998;3
104;M;1999;2
104;M;2000;6
104;M;2001;2
104;M;2002;4
104;M;2003;3
104;M;2004;4
104;M;2005;1
104;M;2006;2
104;M;2007;4
104;M;2008;1
104;M;2009;6
104;M;2010;5
104;M;2011;5
104;M;2012;4
104;M;2013;10
104;M;2014;2
104;M;2015;7
104;M;2016;8
104;M;2017;10
104;M;2018;11
104;M;2019;6
104;M;2020;4
104;M;2021;9
104;M;2022;3
104;M;2023;7
104;K;1980;6
104;K;1981;7
104;K;1982;7
104;K;1983;4
104;K;1984;3
104;K;1985;1
104;K;1986;10
104;K;1987;10
104;K;1988;10
104;K;1989;8
104;K;1990;11
104;K;1991;14
104;K;1992;10
104;K;1993;10
104;K;1994;15
104;K;1995;21
104;K;1996;12
104;K;1997;12
104;K;1998;12
104;K;1999;23
104;K;2000;16
104;K;2001;19
104;K;2002;25
104;K;2003;15
104;K;2004;20
104;K;2005;10
104;K;2006;29
104;K;2007;28
104;K;2008;34
104;K;2009;34
104;K;2010;33
104;K;2011;35
104;K;2012;24
104;K;2013;45
104;K;2014;39
104;K;2015;42
104;K;2016;44
104;K;2017;50
104;K;2018;42
104;K;2019;45
104;K;2020;50
104;K;2021;55
104;K;2022;34
104;K;2023;43
105;M;1980;1
105;M;1981;0
105;M;1982;1
105;M;1983;0
105;M;1984;0
105;M;1985;2
105;M;1986;1
105;M;1987;0
105;M;1988;0
105;M;1989;3
105;M;1990;0
105;M;1991;0
105;M;1992;1
105;M;1993;0
105;M;1994;1
105;M;1995;1
105;M;1996;2
105;M;1997;1
105;M;1998;2
105;M;1999;1
105;M;2000;0
105;M;2001;3
105;M;2002;1
105;M;2003;1
105;M;2004;2
105;M;2005;1
105;M;2006;1
105;M;2007;2
105;M;2008;3
105;M;2009;1
105;M;2010;4
105;M;2011;1
105;M;2012;3
105;M;2013;4
105;M;2014;7
105;M;2015;2
105;M;2016;3
105;M;2017;2
105;M;2018;6
105;M;2019;4
105;M;2020;3
105;M;2021;2
105;M;2022;3
105;M;2023;1
105;K;1980;0
105;K;1981;4
105;K;1982;1
105;K;1983;4
105;K;1984;2
105;K;1985;2
105;K;1986;0
105;K;1987;3
105;K;1988;3
105;K;1989;4
105;K;1990;3
105;K;1991;6
105;K;1992;5
105;K;1993;6
105;K;1994;6
105;K;1995;8
105;K;1996;14
105;K;1997;10
105;K;1998;8
105;K;1999;6
105;K;2000;11
105;K;2001;9
105;K;2002;9
105;K;2003;10
105;K;2004;6
105;K;2005;13
105;K;2006;5
105;K;2007;17
105;K;2008;16
105;K;2009;19
105;K;2010;23
105;K;2011;17
105;K;2012;22
105;K;2013;8
105;K;2014;26
105;K;2015;19
105;K;2016;19
105;K;2017;27
105;K;2018;31
105;K;2019;26
105;K;2020;27
105;K;2021;25
105;K;2022;28
105;K;2023;18
106;M;1980;0
106;M;1981;0
106;M;1982;0
106;M;1983;0
106;M;1984;0
106;M;1985;0
106;M;1986;1
106;M;1987;0
106;M;1988;0
106;M;1989;0
106;M;1990;1
106;M;1991;0
106;M;1992;0
106;M;1993;0
106;M;1994;0
106;M;1995;1
106;M;1996;0
106;M;1997;1
106;M;1998;1
106;M;1999;1
106;M;2000;0
106;M;2001;0
106;M;2002;1
106;M;2003;1
106;M;2004;1
106;M;2005;1
106;M;2006;1
106;M;2007;0
106;M;2008;1
106;M;2009;1
106;M;2010;0
106;M;2011;2
106;M;2012;1
106;M;2013;1
106;M;2014;0
106;M;2015;2
106;M;2016;1
106;M;2017;1
106;M;2018;1
106;M;2019;3
106;M;2020;3
106;M;2021;2
106;M;2022;1
106;M;2023;1
106;K;1980;1
106;K;1981;0
106;K;1982;3
106;K;1983;0
106;K;1984;1
106;K;1985;1
106;K;1986;2
106;K;1987;0
106;K;1988;1
106;K;1989;2
106;K;1990;2
106;K;1991;2
106;K;1992;5
106;K;1993;3
106;K;1994;1
106;K;1995;3
106;K;1996;5
106;K;1997;7
106;K;1998;6
106;K;1999;2
106;K;2000;4
106;K;2001;6
106;K;2002;5
106;K;2003;6
106;K;2004;5
106;K;2005;2
106;K;2006;6
106;K;2007;0
106;K;2008;9
106;K;2009;7
106;K;2010;12
106;K;2011;9
106;K;2012;6
106;K;2013;13
106;K;2014;3
106;K;2015;12
106;K;2016;14
106;K;2017;13
106;K;2018;4
106;K;2019;18
106;K;2020;15
106;K;2021;12
106;K;2022;12
106;K;2023;13
107;M;1980;0
107;M;1981;0
107;M;1982;0
107;M;1983;0
107;M;1984;0
107;M;1985;0
107;M;1986;0
107;M;1987;1
107;M;1988;0
107;M;1989;0
107;M;1990;0
107;M;1991;1
107;M;1992;0
107;M;1993;0
107;M;1994;0
107;M;1995;0
107;M;1996;0
107;M;1997;0
107;M;1998;1
107;M;1999;0
107;M;2000;1
107;M;2001;0
107;M;2002;0
107;M;2003;0
107;M;2004;1
107;M;2005;1
107;M;2006;1
107;M;2007;0
107;M;2008;0
107;M;2009;1
107;M;2010;0
107;M;2011;0
107;M;2012;1
107;M;2013;0
107;M;2014;1
107;M;2015;0
107;M;2016;1
107;M;2017;0
107;M;2018;0
107;M;2019;0
107;M;2020;2
107;M;2021;0
107;M;2022;1
107;M;2023;0
107;K;1980;0
107;K;1981;1
107;K;1982;0
107;K;1983;1
107;K;1984;0
107;K;1985;0
107;K;1986;1
107;K;1987;1
107;K;1988;0
107;K;1989;0
107;K;1990;1
107;K;1991;0
107;K;1992;1
107;K;1993;3
107;K;1994;0
107;K;1995;0
107;K;1996;2
107;K;1997;2
107;K;1998;3
107;K;1999;2
107;K;2000;1
107;K;2001;1
107;K;2002;2
107;K;2003;3
107;K;2004;2
107;K;2005;2
107;K;2006;2
107;K;2007;2
107;K;2008;0
107;K;2009;3
107;K;2010;3
107;K;2011;8
107;K;2012;6
107;K;2013;4
107;K;2014;6
107;K;2015;1
107;K;2016;8
107;K;2017;5
107;K;2018;9
107;K;2019;2
107;K;2020;6
107;K;2021;8
107;K;2022;4
107;K;2023;6
108;M;1980;0
108;M;1981;0
108;M;1982;0
108;M;1983;0
108;M;1984;0
108;M;1985;0
108;M;1986;0
108;M;1987;0
108;M;1988;1
108;M;1989;0
108;M;1990;0
108;M;1991;0
108;M;1992;0
108;M;1993;0
108;M;1994;0
108;M;1995;0
108;M;1996;0
108;M;1997;0
108;M;1998;0
108;M;1999;1
108;M;2000;0
108;M;2001;0
108;M;2002;0
108;M;2003;0
108;M;2004;0
108;M;2005;1
108;M;2006;0
108;M;2007;1
108;M;2008;0
108;M;2009;0
108;M;2010;0
108;M;2011;0
108;M;2012;0
108;M;2013;1
108;M;2014;0
108;M;2015;1
108;M;2016;0
108;M;2017;0
108;M;2018;0
108;M;2019;0
108;M;2020;0
108;M;2021;0
108;M;2022;0
108;M;2023;1
108;K;1980;0
108;K;1981;0
108;K;1982;0
108;K;1983;0
108;K;1984;0
108;K;1985;0
108;K;1986;0
108;K;1987;1
108;K;1988;0
108;K;1989;0
108;K;1990;0
108;K;1991;1
108;K;1992;0
108;K;1993;1
108;K;1994;1
108;K;1995;0
108;K;1996;0
108;K;1997;1
108;K;1998;2
108;K;1999;2
108;K;2000;0
108;K;2001;0
108;K;2002;1
108;K;2003;2
108;K;2004;0
108;K;2005;2
108;K;2006;0
108;K;2007;0
108;K;2008;1
108;K;2009;0
108;K;2010;3
108;K;2011;1
108;K;2012;3
108;K;2013;2
108;K;2014;2
108;K;2015;3
108;K;2016;0
108;K;2017;3
108;K;2018;2
108;K;2019;5
108;K;2020;0
108;K;2021;4
108;K;2022;1
108;K;2023;3
109;M;1980;0
109;M;1981;0
109;M;1982;0
109;M;1983;0
109;M;1984;0
109;M;1985;0
109;M;1986;0
109;M;1987;0
109;M;1988;0
109;M;1989;0
109;M;1990;0
109;M;1991;0
109;M;1992;0
109;M;1993;0
109;M;1994;0
109;M;1995;0
109;M;1996;0
109;M;1997;0
109;M;1998;0
109;M;1999;0
109;M;2000;0
109;M;2001;0
109;M;2002;0
109;M;2003;0
109;M;2004;0
109;M;2005;0
109;M;2006;1
109;M;2007;0
109;M;2008;0
109;M;2009;0
109;M;2010;0
109;M;2011;0
109;M;2012;0
109;M;2013;0
109;M;2014;0
109;M;2015;0
109;M;2016;1
109;M;2017;0
109;M;2018;0
109;M;2019;0
109;M;2020;0
109;M;2021;0
109;M;2022;0
109;M;2023;0
109;K;1980;0
109;K;1981;0
109;K;1982;0
109;K;1983;0
109;K;1984;0
109;K;1985;0
109;K;1986;0
109;K;1987;0
109;K;1988;1
109;K;1989;0
109;K;1990;0
109;K;1991;0
109;K;1992;0
109;K;1993;0
109;K;1994;1
109;K;1995;0
109;K;1996;0
109;K;1997;0
109;K;1998;1
109;K;1999;2
109;K;2000;0
109;K;2001;0
109;K;2002;0
109;K;2003;0
109;K;2004;0
109;K;2005;0
109;K;2006;0
109;K;2007;0
109;K;2008;0
109;K;2009;0
109;K;2010;0
109;K;2011;1
109;K;2012;0
109;K;2013;2
109;K;2014;1
109;K;2015;1
109;K;2016;2
109;K;2017;0
109;K;2018;2
109;K;2019;2
109;K;2020;1
109;K;2021;0
109;K;2022;1
109;K;2023;1
110;M;1980;0
110;M;1981;0
110;M;1982;0
110;M;1983;0
110;M;1984;0
110;M;1985;0
110;M;1986;0
110;M;1987;0
110;M;1988;0
110;M;1989;0
110;M;1990;0
110;M;1991;0
110;M;1992;0
110;M;1993;0
110;M;1994;0
110;M;1995;0
110;M;1996;0
110;M;1997;0
110;M;1998;0
110;M;1999;0
110;M;2000;0
110;M;2001;0
110;M;2002;0
110;M;2003;0
110;M;2004;0
110;M;2005;0
110;M;2006;0
110;M;2007;1
110;M;2008;0
110;M;2009;0
110;M;2010;0
110;M;2011;0
110;M;2012;0
110;M;2013;0
110;M;2014;0
110;M;2015;0
110;M;2016;0
110;M;2017;0
110;M;2018;0
110;M;2019;0
110;M;2020;0
110;M;2021;0
110;M;2022;0
110;M;2023;0
110;K;1980;1
110;K;1981;0
110;K;1982;0
110;K;1983;0
110;K;1984;0
110;K;1985;0
110;K;1986;0
110;K;1987;0
110;K;1988;0
110;K;1989;0
110;K;1990;0
110;K;1991;0
110;K;1992;0
110;K;1993;0
110;K;1994;0
110;K;1995;1
110;K;1996;0
110;K;1997;0
110;K;1998;0
110;K;1999;0
110;K;2000;1
110;K;2001;0
110;K;2002;0
110;K;2003;0
110;K;2004;0
110;K;2005;0
110;K;2006;0
110;K;2007;0
110;K;2008;0
110;K;2009;0
110;K;2010;0
110;K;2011;0
110;K;2012;0
110;K;2013;0
110;K;2014;1
110;K;2015;1
110;K;2016;1
110;K;2017;1
110;K;2018;0
110;K;2019;2
110;K;2020;0
110;K;2021;1
110;K;2022;0
110;K;2023;0
111;M;1980;0
111;M;1981;0
111;M;1982;0
111;M;1983;0
111;M;1984;0
111;M;1985;0
111;M;1986;0
111;M;1987;0
111;M;1988;0
111;M;1989;0
111;M;1990;0
111;M;1991;0
111;M;1992;0
111;M;1993;0
111;M;1994;0
111;M;1995;0
111;M;1996;0
111;M;1997;0
111;M;1998;0
111;M;1999;0
111;M;2000;0
111;M;2001;0
111;M;2002;0
111;M;2003;0
111;M;2004;0
111;M;2005;0
111;M;2006;0
111;M;2007;0
111;M;2008;0
111;M;2009;0
111;M;2010;0
111;M;2011;0
111;M;2012;0
111;M;2013;0
111;M;2014;0
111;M;2015;0
111;M;2016;0
111;M;2017;0
111;M;2018;0
111;M;2019;0
111;M;2020;0
111;M;2021;0
111;M;2022;0
111;M;2023;0
111;K;1980;0
111;K;1981;0
111;K;1982;0
111;K;1983;0
111;K;1984;0
111;K;1985;0
111;K;1986;0
111;K;1987;0
111;K;1988;0
111;K;1989;0
111;K;1990;0
111;K;1991;0
111;K;1992;0
111;K;1993;0
111;K;1994;0
111;K;1995;0
111;K;1996;1
111;K;1997;0
111;K;1998;0
111;K;1999;0
111;K;2000;0
111;K;2001;0
111;K;2002;0
111;K;2003;0
111;K;2004;0
111;K;2005;0
111;K;2006;0
111;K;2007;0
111;K;2008;0
111;K;2009;0
111;K;2010;0
111;K;2011;0
111;K;2012;0
111;K;2013;0
111;K;2014;0
111;K;2015;0
111;K;2016;0
111;K;2017;0
111;K;2018;0
111;K;2019;0
111;K;2020;1
111;K;2021;0
111;K;2022;1
111;K;2023;0
112;M;1980;0
112;M;1981;0
112;M;1982;0
112;M;1983;0
112;M;1984;0
112;M;1985;0
112;M;1986;0
112;M;1987;0
112;M;1988;0
112;M;1989;0
112;M;1990;0
112;M;1991;0
112;M;1992;0
112;M;1993;0
112;M;1994;0
112;M;1995;0
112;M;1996;0
112;M;1997;0
112;M;1998;0
112;M;1999;0
112;M;2000;0
112;M;2001;0
112;M;2002;0
112;M;2003;0
112;M;2004;0
112;M;2005;0
112;M;2006;0
112;M;2007;0
112;M;2008;0
112;M;2009;0
112;M;2010;0
112;M;2011;0
112;M;2012;0
112;M;2013;0
112;M;2014;0
112;M;2015;0
112;M;2016;0
112;M;2017;0
112;M;2018;0
112;M;2019;0
112;M;2020;0
112;M;2021;0
112;M;2022;0
112;M;2023;0
112;K;1980;0
112;K;1981;0
112;K;1982;0
112;K;1983;0
112;K;1984;0
112;K;1985;0
112;K;1986;0
112;K;1987;0
112;K;1988;0
112;K;1989;0
112;K;1990;0
112;K;1991;0
112;K;1992;0
112;K;1993;0
112;K;1994;0
112;K;1995;0
112;K;1996;0
112;K;1997;0
112;K;1998;0
112;K;1999;0
112;K;2000;0
112;K;2001;0
112;K;2002;0
112;K;2003;0
112;K;2004;0
112;K;2005;0
112;K;2006;0
112;K;2007;0
112;K;2008;0
112;K;2009;0
112;K;2010;0
112;K;2011;0
112;K;2012;0
112;K;2013;0
112;K;2014;0
112;K;2015;0
